fgc,min,rec,rem,work
8,8,0,7,207
8,7,0,8,205
8,7,0,8,203
8,7,0,8,199
8,7,0,8,206
9,8,1,9,239
7,7,0,7,203
8,7,0,8,197
8,8,0,7,205
8,7,0,8,208
8,7,0,8,208
8,8,0,7,204
9,9,1,8,247
8,8,0,7,205
8,7,0,8,206
8,8,0,7,203
8,8,0,7,207
8,8,1,8,240
8,7,0,8,207
8,7,0,8,205
8,8,0,7,203
9,8,1,9,239
8,8,1,8,246
8,8,0,7,204
7,7,0,7,201
8,7,0,8,205
8,7,0,8,203
8,8,1,8,242
9,9,1,8,241
8,7,0,8,203
8,8,1,8,238
8,7,0,8,204
9,8,1,9,240
8,8,0,7,206
9,8,1,9,240
8,8,0,7,204
8,7,0,8,199
8,8,0,7,200
8,8,0,7,205
7,7,0,7,200
9,8,1,9,244
7,7,0,7,200
8,8,1,8,238
8,8,0,7,203
8,8,1,8,237
8,8,1,8,236
8,8,0,7,205
8,7,0,8,203
8,7,0,8,203
8,8,0,7,201
9,9,1,8,239
8,8,1,8,238
8,8,0,7,208
8,8,0,7,204
8,7,0,8,203
8,8,0,7,205
8,7,0,8,202
7,7,0,7,201
8,7,0,8,204
7,7,0,7,203
7,7,0,7,203
7,7,0,7,202
9,8,1,9,244
9,8,1,9,243
8,8,0,7,207
9,9,1,8,240
8,7,0,8,202
7,7,0,7,202
8,8,0,7,204
8,8,0,7,197
9,8,1,9,243
8,7,0,8,206
9,9,1,8,241
8,8,1,8,245
9,8,1,9,240
8,7,0,8,208
8,8,0,7,204
8,7,0,8,200
8,8,1,8,237
8,8,0,7,207
8,8,0,7,206
8,8,0,7,204
8,8,0,7,206
9,8,1,9,242
8,8,0,7,206
8,7,0,8,206
8,7,0,8,203
8,8,0,7,203
8,8,1,8,241
8,8,0,7,204
8,7,0,8,205
8,8,0,7,208
8,7,0,8,207
8,8,1,8,239
8,7,0,8,206
8,8,0,7,208
8,8,1,8,240
7,7,0,7,201
7,7,0,7,203
8,8,0,7,207
8,8,0,7,202
7,7,0,7,204
8,7,0,8,199
8,7,0,8,205
8,8,1,8,248
7,7,0,7,204
8,8,0,7,203
8,7,0,8,206
8,8,1,8,246
8,8,0,8,208
8,7,0,8,208
9,8,1,9,243
8,7,0,8,205
7,7,0,7,198
8,7,0,8,202
8,7,0,8,200
8,8,0,7,207
9,8,1,9,238
8,8,0,7,202
8,8,1,8,237
8,8,0,7,207
8,7,0,8,206
8,7,1,8,238
8,7,0,8,202
8,8,0,7,202
8,8,0,7,204
8,8,0,7,195
8,8,0,7,207
8,8,0,7,207
7,7,0,7,202
8,8,1,8,240
8,7,0,8,205
9,9,1,8,243
8,8,0,7,208
9,9,1,8,240
8,7,0,8,208
8,8,0,7,207
8,8,0,7,203
9,8,1,9,246
8,8,1,8,241
9,8,1,9,247
8,8,0,7,207
9,9,1,8,241
9,9,1,8,241
9,9,1,8,242
8,8,0,7,204
8,8,0,7,205
8,7,0,8,207
8,7,0,8,202
8,8,0,7,208
9,8,1,9,248
8,8,0,7,203
8,8,1,8,240
8,7,0,8,204
8,7,0,8,208
8,8,0,7,207
8,7,0,8,204
8,8,0,7,203
8,8,0,7,204
8,8,1,8,241
8,8,0,7,207
8,8,0,7,204
8,8,1,8,238
7,7,0,7,199
8,8,0,7,208
8,8,0,7,207
8,8,0,7,206
8,8,0,7,200
9,9,1,8,242
8,7,0,8,206
8,7,0,8,204
8,8,1,8,244
8,8,0,7,208
8,8,0,7,207
8,8,0,7,207
8,8,0,7,208
8,7,0,8,202
7,7,0,7,200
8,8,0,7,201
9,9,1,8,241
8,8,0,7,204
8,8,0,7,205
8,8,1,8,238
8,8,0,7,201
8,7,0,8,206
8,8,0,7,204
8,8,0,7,203
8,7,0,8,205
8,7,0,8,208
8,8,0,7,206
8,8,0,7,202
7,7,0,7,204
8,8,0,7,208
8,8,0,7,207
8,8,0,7,207
8,8,0,7,208
9,8,1,9,244
8,8,1,8,241
8,7,0,8,207
8,8,0,7,204
8,8,0,7,201
8,7,0,8,199
8,8,1,8,240
8,7,0,8,206
9,9,1,8,245
9,8,1,9,243
8,8,0,7,204
8,8,0,7,208
8,8,1,8,241
8,8,0,7,204
8,8,1,8,241
8,7,0,8,207
9,9,1,8,247
8,7,0,8,203
8,7,0,8,208
8,8,0,7,208
8,7,0,8,203
8,8,0,7,203
8,8,0,7,202
8,7,0,8,198
7,7,0,7,200
8,8,1,8,239
8,8,0,7,208
9,9,1,8,243
8,8,0,7,208
8,7,0,8,206
9,8,1,9,240
8,8,0,7,203
7,7,0,7,200
8,8,0,7,207
8,8,1,8,241
8,8,0,7,203
8,7,0,8,202
8,7,0,8,203
8,8,0,7,202
8,7,0,8,203
8,8,0,8,208
8,7,0,8,203
8,8,0,7,205
8,7,0,8,205
8,7,0,8,202
8,8,0,7,204
9,9,1,8,241
8,7,0,8,203
8,8,0,7,203
8,7,0,8,206
8,8,0,7,203
8,8,1,8,239
8,7,0,8,202
9,9,1,8,243
9,9,1,8,244
8,8,0,7,204
8,8,0,7,203
8,7,0,8,204
8,7,0,8,208
8,8,0,7,205
8,7,0,8,205
8,7,0,8,204
8,7,0,8,208
8,8,1,8,239
8,7,0,8,202
8,8,0,7,203
8,7,0,8,200
9,8,1,9,244
8,7,0,8,204
7,7,0,7,199
8,7,0,8,205
8,7,0,8,208
8,7,0,8,203
8,8,0,7,208
8,8,1,8,240
8,8,0,7,207
8,8,0,7,206
8,8,0,7,207
8,8,0,7,207
8,8,0,7,205
9,9,1,8,243
7,7,0,7,203
8,8,0,8,208
8,7,0,8,206
8,8,0,7,202
9,8,1,9,251
8,8,0,7,203
8,7,0,8,206
8,7,0,8,204
8,8,0,7,202
9,8,1,9,240
8,7,0,8,207
8,8,0,7,207
9,8,1,9,243
8,8,0,7,206
8,8,0,7,199
7,7,0,7,205
8,8,0,7,207
8,7,0,8,202
8,8,0,7,207
8,7,0,8,199
8,7,0,8,207
8,7,0,8,203
8,8,0,7,208
8,8,0,7,206
8,8,1,8,239
8,8,0,7,201
7,7,0,7,204
8,8,0,7,205
8,7,0,8,201
9,9,1,8,245
8,8,0,8,208
8,8,0,7,206
8,8,0,8,208
8,8,0,7,202
8,8,1,8,241
8,7,0,8,201
8,8,0,7,207
8,8,1,8,241
8,8,0,7,203
8,8,0,7,205
8,8,0,7,206
8,7,0,8,200
8,8,0,7,208
8,8,0,7,205
8,8,0,7,206
8,8,0,7,206
8,8,0,7,208
8,7,0,8,206
8,8,0,7,208
9,9,1,9,251
8,8,0,7,208
8,8,0,7,204
8,8,0,7,205
8,8,0,7,208
9,9,1,8,241
7,7,0,7,202
8,8,0,7,208
8,7,0,8,200
8,7,0,8,207
8,8,0,7,205
8,8,0,7,202
9,9,1,8,244
8,8,0,7,202
9,8,1,9,240
9,9,1,8,241
8,8,0,7,206
8,7,0,8,206
8,8,0,7,206
8,7,0,8,201
8,8,1,8,240
8,8,0,7,205
8,8,0,7,202
8,8,0,7,204
8,8,1,8,239
7,7,0,7,204
8,8,1,8,236
8,7,0,8,202
8,8,1,8,239
8,8,0,7,206
8,8,0,7,203
8,8,0,7,208
8,7,0,8,204
9,8,1,9,242
8,7,0,8,203
8,7,0,8,199
8,7,0,8,204
8,8,0,7,208
8,8,0,7,203
9,8,1,9,243
8,7,0,8,200
9,8,1,9,241
8,8,0,7,206
8,8,0,7,203
8,7,0,8,208
8,8,0,7,206
7,7,0,7,199
8,7,0,8,204
8,8,0,7,207
8,8,0,7,200
8,8,0,7,205
8,8,0,7,203
8,8,1,8,240
8,7,0,8,208
9,9,1,8,243
9,9,1,8,243
8,7,0,8,207
8,7,0,8,204
8,8,0,7,205
8,8,0,7,208
8,7,0,8,208
8,7,0,8,208
8,8,0,7,207
8,7,0,8,208
7,7,0,7,201
8,7,0,8,206
8,8,0,7,207
8,7,0,8,207
8,7,0,8,207
9,9,1,8,244
8,7,0,8,201
8,8,1,8,243
8,8,0,7,208
8,8,0,7,207
8,7,0,8,205
8,8,0,7,205
8,8,0,7,205
8,8,0,7,201
8,8,0,7,206
8,8,1,8,248
8,8,0,7,206
9,9,1,8,245
8,8,0,7,204
9,9,1,8,241
7,7,0,7,201
8,7,0,8,204
8,7,0,8,206
8,8,1,8,242
8,7,0,8,204
7,7,0,7,203
8,7,0,8,207
8,8,0,7,207
8,7,0,8,203
9,8,1,9,241
8,8,0,7,205
9,8,1,9,245
8,8,0,7,205
8,8,0,7,199
9,8,1,9,240
8,7,0,8,204
8,8,0,7,206
8,8,0,7,205
9,9,1,8,244
7,7,0,7,197
8,8,1,8,240
8,8,0,7,202
8,8,0,7,205
8,8,0,7,206
8,7,0,8,201
8,8,0,7,206
8,8,0,7,203
8,8,0,7,205
8,8,0,7,206
8,8,0,7,203
8,7,0,8,205
8,8,0,7,208
8,8,1,8,245
8,8,0,7,204
8,8,0,7,208
8,8,0,7,208
8,7,0,8,204
8,8,0,7,208
8,8,1,8,238
8,8,1,8,245
8,7,0,8,203
8,8,0,7,203
8,7,0,8,205
8,7,0,8,204
8,7,0,8,208
8,8,0,7,206
8,8,0,7,207
8,8,0,7,202
8,8,0,7,202
9,9,1,8,239
9,9,1,8,239
8,8,0,7,205
8,7,0,8,201
8,8,0,8,208
8,7,0,8,207
8,8,0,7,203
8,7,0,8,201
8,8,0,7,204
7,7,0,7,203
8,8,1,8,242
8,8,0,7,201
8,8,0,7,204
8,8,1,8,239
9,9,1,8,245
8,8,0,7,198
8,8,1,8,237
8,8,0,7,207
7,7,0,7,205
8,8,0,7,207
8,8,0,7,208
8,7,0,8,205
8,8,1,7,236
8,8,0,7,203
9,9,1,8,242
8,7,0,8,205
8,8,1,8,238
8,7,0,8,205
8,8,0,7,204
8,7,0,8,205
8,7,0,8,202
9,9,1,8,243
9,9,1,8,240
8,7,0,8,204
8,7,0,8,206
8,8,0,7,205
8,8,0,7,208
9,8,1,9,242
8,8,0,7,207
8,7,0,8,203
8,8,0,7,207
8,8,0,7,201
8,7,0,8,203
8,8,1,8,243
8,8,0,7,205
8,8,0,7,206
8,7,0,8,204
8,7,0,8,208
8,8,0,7,207
8,8,1,8,244
7,7,0,7,203
8,7,0,8,207
8,8,0,7,208
8,8,0,7,204
8,8,0,7,207
8,7,0,8,205
8,8,0,7,202
8,8,0,7,206
8,8,0,7,205
8,7,0,8,206
8,7,0,8,203
8,8,1,8,241
8,8,0,7,203
8,8,0,7,207
8,7,0,8,204
8,8,0,7,208
8,2,1,8,245
8,7,0,8,207
9,8,1,9,240
7,7,0,7,198
8,7,0,8,203
8,8,0,7,205
8,7,0,8,206
8,7,0,8,204
8,8,0,7,201
8,8,0,7,207
8,8,0,7,205
7,7,0,7,203
8,8,0,7,207
8,8,0,7,207
7,7,0,7,202
8,7,0,8,202
8,8,0,7,207
8,7,0,8,203
8,8,0,7,207
8,8,0,7,202
8,8,0,7,206
8,8,0,7,208
8,7,0,8,208
8,8,0,7,198
9,9,1,8,242
7,7,0,7,202
9,8,1,9,239
8,7,0,8,207
8,7,0,8,207
7,7,0,7,199
8,7,0,8,203
8,8,0,7,205
8,7,0,8,207
8,8,1,8,240
8,8,1,8,239
8,7,0,8,205
8,8,0,7,207
8,7,0,8,208
9,9,1,8,241
8,7,0,8,205
8,8,0,7,206
8,8,0,7,205
8,7,0,8,207
9,9,1,8,240
8,8,1,8,239
8,8,0,7,206
8,7,0,8,208
7,7,0,7,196
8,8,1,8,237
8,8,1,8,241
7,7,0,7,205
8,8,0,7,208
8,8,1,8,243
8,8,0,7,204
7,7,0,7,201
8,8,0,7,206
8,8,0,7,206
8,7,0,8,203
8,7,0,8,201
8,7,0,8,206
8,8,0,7,207
8,8,0,7,205
7,7,0,7,203
8,8,0,7,206
8,7,0,8,202
9,9,1,8,241
8,7,0,8,205
8,8,0,7,204
8,8,1,8,240
8,8,0,7,208
8,7,0,8,202
9,9,1,8,247
8,8,1,8,241
8,8,0,7,205
8,7,0,8,204
8,8,0,7,204
8,7,0,8,207
8,8,1,8,239
8,8,0,7,206
8,8,1,8,244
8,8,0,7,206
8,8,0,7,207
8,7,0,8,206
8,7,0,8,207
8,7,0,8,203
7,7,0,7,205
8,8,0,7,203
8,8,0,8,208
8,8,0,7,207
8,7,0,8,201
9,8,1,9,243
8,8,0,7,204
8,8,0,7,205
8,8,0,8,208
8,7,0,8,203
8,8,0,7,205
8,8,0,7,207
8,8,0,7,201
8,8,1,8,235
9,9,1,8,240
8,8,0,7,206
8,7,0,8,204
8,8,1,8,236
8,8,1,8,245
8,8,0,7,202
8,8,1,8,241
9,9,1,8,245
8,7,0,8,205
8,7,0,8,206
8,8,1,8,236
8,8,0,7,206
8,8,0,7,203
9,8,1,9,241
8,7,0,8,206
8,7,0,8,203
8,8,0,7,207
8,7,0,8,201
8,8,1,8,246
8,7,0,8,204
8,8,1,8,238
8,8,0,7,206
8,8,0,7,202
7,7,0,7,200
8,7,0,8,206
8,8,0,7,201
8,8,0,7,205
8,7,0,8,205
9,8,1,9,243
9,9,1,8,240
7,7,0,7,198
9,8,1,9,241
8,8,0,7,203
9,9,1,8,244
7,7,0,7,200
8,7,0,8,204
8,8,0,7,208
8,7,0,8,205
8,8,0,7,208
8,8,0,7,206
8,7,0,8,206
9,8,1,9,239
7,7,0,7,204
9,8,1,9,242
8,8,0,7,205
9,9,1,8,242
8,7,0,8,204
8,8,0,7,208
8,8,0,7,202
8,7,0,8,200
8,8,0,7,207
8,8,0,7,206
7,7,0,7,204
8,8,0,8,208
8,8,0,7,203
8,8,0,8,208
8,8,0,7,204
8,8,0,7,204
9,9,1,8,240
8,7,0,8,207
8,8,0,7,206
9,9,1,8,245
8,7,0,8,205
8,8,0,7,205
8,7,0,8,204
8,7,0,8,204
7,7,0,7,202
8,8,1,8,241
8,8,1,8,237
8,7,0,8,201
8,8,0,7,202
8,7,0,8,206
8,8,0,7,203
8,8,0,8,208
8,8,0,7,208
8,8,0,7,207
8,7,0,8,207
8,7,0,8,206
8,8,1,8,244
8,8,0,7,200
8,8,0,7,208
8,7,0,8,206
9,8,1,9,240
8,8,0,7,207
9,9,1,8,239
8,8,0,7,205
8,8,1,8,242
8,8,0,7,204
8,8,0,7,205
8,8,0,7,208
8,8,0,7,206
8,7,0,8,208
9,9,1,8,241
8,8,0,7,207
8,8,0,8,208
9,8,1,9,250
8,8,1,8,242
8,8,0,7,207
8,8,0,7,206
8,7,0,8,203
7,7,0,7,199
8,8,0,7,207
8,8,0,7,202
8,8,1,8,236
9,9,1,8,249
8,8,0,7,205
8,8,0,7,204
8,8,0,7,201
9,9,1,8,238
8,8,1,8,237
8,8,0,7,208
7,7,0,7,204
9,9,1,8,239
9,9,1,8,239
8,8,1,8,243
8,7,0,8,204
8,8,0,7,206
8,8,0,7,206
9,8,1,9,242
8,8,0,7,207
8,7,0,8,202
8,8,1,8,238
9,2,1,9,244
8,7,0,8,205
8,8,0,7,206
7,7,0,7,204
8,8,0,7,205
8,8,0,7,205
8,8,0,7,207
8,8,0,7,208
8,8,0,7,207
8,8,0,7,208
8,8,0,7,202
8,7,0,8,208
8,8,0,7,205
8,8,0,7,201
8,7,0,8,208
8,8,1,7,236
8,8,0,7,206
8,8,0,7,207
8,8,0,7,206
8,8,0,7,206
8,8,0,7,207
8,8,0,7,205
9,8,1,9,240
8,8,0,7,202
8,8,0,7,206
8,7,0,8,201
8,8,0,7,207
8,7,0,8,203
8,8,0,7,207
7,7,0,7,202
8,7,0,8,204
8,8,0,7,204
8,8,0,7,197
8,8,0,7,208
8,8,1,8,241
8,8,0,7,206
8,8,0,7,208
8,8,0,7,204
8,8,1,8,240
8,8,0,7,205
8,7,0,8,203
8,8,1,8,239
8,8,1,8,241
8,8,1,8,241
9,9,1,8,250
8,8,0,7,206
7,7,0,7,200
8,7,0,8,207
8,8,1,8,241
8,8,1,8,240
9,9,1,8,240
8,8,0,7,208
8,8,0,7,207
8,8,0,7,204
8,7,0,8,207
8,8,0,7,204
9,8,1,9,239
8,8,1,8,248
9,9,1,8,246
8,7,0,8,208
8,8,0,7,204
8,8,1,8,237
8,8,0,7,201
8,8,0,7,206
8,7,0,8,206
8,8,0,7,206
7,7,0,7,199
8,8,0,7,207
8,7,0,8,204
8,7,0,8,204
8,8,0,7,203
8,7,0,8,202
8,8,0,7,206
8,8,1,8,240
8,8,1,8,237
8,8,0,7,202
8,8,0,7,204
8,8,0,7,205
7,7,0,7,202
8,8,0,7,208
8,8,0,7,202
8,8,0,7,205
8,7,0,8,202
9,9,1,8,243
8,7,0,8,205
8,8,0,7,205
8,8,1,8,240
8,8,0,7,205
8,7,0,8,203
8,8,0,7,204
7,7,0,7,198
8,8,0,7,200
8,7,0,8,207
8,7,0,8,206
8,8,0,7,205
8,7,0,8,201
8,8,0,7,202
7,7,0,7,203
8,8,0,7,202
8,7,0,8,208
8,7,0,8,208
8,8,0,7,208
8,8,1,8,242
9,9,1,8,246
9,9,1,8,242
8,7,0,8,206
8,8,0,7,208
8,8,0,7,206
8,8,0,7,204
8,8,0,7,201
8,8,0,7,207
8,8,0,7,206
8,8,0,7,206
8,8,0,7,208
8,8,1,8,237
8,7,0,8,204
9,8,1,9,241
8,7,0,8,204
8,8,0,7,206
8,7,0,8,205
8,8,0,7,203
8,8,0,7,205
8,8,0,7,208
8,8,0,7,205
7,7,0,7,203
8,8,0,7,200
8,8,1,8,239
7,7,0,7,201
8,8,0,7,201
8,7,0,8,207
8,7,0,8,207
8,7,0,8,207
8,8,1,8,241
8,8,1,8,239
8,7,0,8,203
8,7,0,8,202
8,8,0,7,204
8,8,1,8,237
8,8,0,7,204
7,7,0,7,204
8,8,0,7,203
8,8,0,7,207
8,8,0,7,206
9,9,1,8,245
8,8,1,8,238
8,7,0,8,205
8,8,1,7,238
8,8,0,7,206
8,8,0,7,207
8,7,0,8,202
8,8,0,7,206
8,7,0,8,204
8,7,0,8,205
8,8,0,7,208
8,8,0,8,208
8,7,0,8,204
8,7,0,8,206
8,8,0,7,197
8,8,0,7,205
8,7,0,8,207
8,8,0,7,205
8,8,0,7,201
8,7,0,8,205
8,8,0,7,206
7,7,0,7,205
8,7,0,8,206
8,8,0,7,202
8,8,0,7,207
8,7,0,8,207
8,8,1,8,244
7,7,0,7,199
8,8,1,8,238
8,8,0,7,205
8,7,0,8,206
9,9,1,8,241
7,7,0,7,204
8,7,0,8,206
8,8,0,7,197
8,7,0,8,207
9,9,1,8,245
8,7,0,8,207
8,8,1,8,237
8,8,0,7,205
8,7,0,8,199
8,8,0,7,203
8,8,0,7,207
8,8,0,7,207
8,8,0,7,199
8,8,1,8,244
8,8,0,7,203
8,8,0,7,208
8,8,0,7,205
7,7,0,7,205
8,7,0,8,205
9,9,1,8,249
8,8,0,7,203
8,7,0,8,207
8,8,0,7,208
8,8,0,7,204
8,8,0,7,204
8,8,0,7,202
9,9,1,8,239
8,8,0,7,203
8,8,0,7,206
8,8,1,8,237
8,7,0,8,207
8,7,0,8,207
7,7,0,7,203
8,8,0,7,202
8,8,0,7,202
8,7,0,8,208
8,7,0,8,208
9,9,1,8,244
8,8,1,8,241
8,7,0,8,201
8,8,0,7,205
9,9,1,8,241
7,7,0,7,196
8,8,0,7,202
8,7,0,8,205
8,8,0,7,206
7,7,0,7,202
8,7,0,8,207
8,8,0,7,208
8,8,1,8,238
8,8,1,8,239
8,7,0,8,204
8,8,1,8,240
9,8,1,9,240
8,7,0,8,208
8,7,0,8,207
9,9,1,8,242
8,8,0,7,200
7,7,0,7,204
8,8,0,7,206
9,8,1,9,246
8,7,0,8,207
8,7,0,8,207
8,8,0,7,204
8,8,1,8,238
8,8,1,8,243
8,8,0,7,206
8,8,1,8,239
8,7,0,8,203
8,7,0,8,208
8,8,0,7,205
8,8,0,7,208
8,8,0,7,206
9,8,1,9,241
7,7,0,7,205
9,8,1,9,241
8,7,0,8,206
7,7,0,7,200
9,8,1,9,238
8,7,0,8,206
8,8,0,7,205
8,8,0,7,205
8,8,1,8,246
8,7,0,8,208
8,8,0,7,207
9,9,1,8,240
8,7,0,8,208
8,7,0,8,207
8,8,0,7,206
7,7,0,7,200
8,8,1,8,243
9,8,1,9,247
8,8,0,7,208
8,8,0,7,205
8,8,0,7,202
9,9,1,8,240
8,8,0,7,202
8,8,0,7,207
8,7,0,8,204
9,9,1,8,248
8,7,0,8,203
8,8,0,7,202
8,8,1,8,242
8,8,0,7,208
8,7,0,8,202
9,9,1,8,240
8,8,0,7,203
8,8,1,8,239
8,7,0,8,205
8,7,0,8,208
8,8,0,7,206
8,8,0,7,207
8,8,1,8,239
9,9,1,8,243
8,7,0,8,205
9,8,1,9,241
8,8,0,7,203
9,8,1,9,241
8,8,0,7,201
8,8,0,7,204
8,7,0,8,205
8,8,0,7,207
8,8,0,7,206
8,8,0,7,202
8,8,1,8,245
8,8,0,7,201
8,8,1,8,240
8,8,1,8,240
9,9,1,8,243
8,8,0,7,203
7,7,0,7,202
8,8,1,8,240
8,7,0,8,203
8,8,0,7,206
8,7,0,8,206
8,8,0,7,206
8,7,0,8,205
7,7,0,7,205
8,7,0,8,203
8,7,1,8,235
8,8,0,7,208
8,7,0,8,206
8,7,0,8,204
8,8,0,7,204
8,7,0,8,206
8,7,0,8,208
9,8,1,9,248
8,8,0,7,204
8,8,0,7,206
8,8,0,7,205
8,7,0,8,206
8,8,0,7,206
8,8,0,7,205
9,8,1,9,244
8,8,1,8,239
8,8,1,8,237
8,8,0,7,206
8,7,0,8,207
7,7,0,7,202
8,7,0,8,204
8,7,0,8,205
8,8,0,7,207
8,8,0,7,204
8,8,0,7,207
7,7,0,7,202
8,8,0,7,205
8,8,0,7,198
8,7,0,8,206
7,7,0,7,204
8,8,0,7,208
8,8,0,7,205
8,8,0,7,208
8,7,0,8,207
8,7,0,8,208
8,8,0,7,207
8,8,0,7,204
8,7,0,8,207
8,7,0,8,204
8,8,1,8,242
8,7,0,8,206
8,8,0,7,202
8,8,0,7,208
8,8,1,8,238
9,9,1,8,240
9,9,1,8,239
8,8,1,8,244
8,7,0,8,203
7,7,0,7,200
8,7,0,8,208
9,2,1,9,244
8,7,0,8,208
8,8,0,7,206
8,7,0,8,203
8,8,0,7,203
8,7,0,8,205
9,9,1,8,244
8,8,0,7,207
8,8,1,8,236
8,8,1,8,238
8,8,0,7,208
8,8,0,7,204
9,8,1,9,241
8,7,1,8,235
8,8,0,7,203
8,8,0,7,208
8,7,1,8,235
7,7,0,7,203
9,8,1,9,245
8,8,1,8,240
9,8,1,9,243
8,8,1,8,244
8,8,0,7,205
8,8,0,7,205
7,7,0,7,203
8,7,0,8,206
9,8,1,9,241
9,9,1,8,243
8,8,0,7,204
7,7,0,7,201
9,8,1,9,246
9,9,1,8,243
8,8,0,7,207
8,8,0,7,207
8,8,1,8,242
8,7,0,8,205
8,8,0,7,206
9,9,1,8,241
8,7,0,8,208
8,8,0,7,206
8,7,0,8,208
8,8,0,7,207
8,7,0,8,208
9,8,1,9,252
8,8,0,7,208
8,8,0,7,206
8,7,0,8,204
8,8,0,7,208
8,8,0,7,206
8,8,0,7,206
8,7,0,8,202
8,8,0,7,207
8,7,0,8,206
8,8,0,7,207
8,8,1,8,239
8,7,0,8,205
8,8,0,7,202
8,8,0,7,208
9,9,1,8,239
8,7,0,8,203
8,8,0,7,206
8,8,0,7,206
8,7,0,8,208
8,8,1,8,237
8,8,0,7,206
8,8,0,8,208
8,8,0,7,201
8,7,0,8,204
8,8,0,7,207
8,8,1,8,242
8,7,0,8,207
7,7,0,7,201
8,7,0,8,204
8,7,0,8,208
8,7,0,8,199
9,8,1,9,243
8,8,0,7,207
8,7,0,8,202
8,8,1,8,245
8,8,0,7,203
8,8,0,7,206
8,8,0,7,201
7,7,0,7,204
8,7,0,8,205
7,7,0,7,203
8,8,0,8,208
8,8,0,7,208
8,8,0,7,205
8,7,0,8,201
8,8,0,7,206
8,7,0,8,205
9,8,1,9,241
8,8,0,7,204
8,7,0,8,208
8,8,0,7,205
8,8,0,7,207
8,8,0,7,208
8,8,0,7,206
8,8,0,7,208
9,9,1,8,239
8,8,0,7,207
8,8,0,7,204
8,8,0,7,207
9,9,1,8,245
8,7,0,8,205
8,8,0,8,208
8,8,0,7,204
8,8,0,7,205
8,8,0,7,208
8,8,0,8,208
8,8,0,7,207
8,7,0,8,208
8,7,0,8,207
7,7,0,7,205
8,8,0,7,205
8,7,0,8,206
7,7,0,7,205
8,7,0,8,204
8,8,0,7,201
8,8,0,7,207
9,8,1,9,242
8,8,1,8,241
7,7,0,7,200
8,8,0,7,208
8,7,0,8,208
8,8,0,7,203
8,7,0,8,207
8,8,0,7,207
8,8,0,7,205
8,7,0,8,202
7,7,0,7,196
8,7,0,8,208
8,8,0,8,208
8,8,0,7,206
8,7,0,8,204
9,9,1,8,243
8,7,0,8,199
8,8,0,7,200
8,8,1,8,241
8,7,0,8,204
8,8,0,7,206
9,9,1,8,243
8,8,0,7,207
8,8,0,7,207
8,8,0,7,206
9,8,1,9,243
8,8,1,8,236
8,8,1,8,241
8,8,0,7,206
7,7,0,7,201
8,8,0,7,207
8,8,0,7,203
7,7,0,7,204
7,7,0,7,199
8,7,0,8,205
8,7,0,8,208
8,8,1,8,239
8,7,0,8,206
8,8,0,7,206
8,7,0,8,199
8,8,1,8,244
8,8,0,7,208
8,8,0,7,198
7,7,0,7,200
8,8,0,7,203
8,8,0,7,208
8,7,0,8,207
8,8,0,7,201
8,7,0,8,207
8,8,0,7,206
9,9,1,8,242
9,9,1,8,242
8,8,0,8,208
8,8,0,7,204
8,8,0,7,208
8,8,1,8,242
8,8,0,7,206
8,8,0,7,203
8,8,1,8,237
8,8,0,7,202
8,7,0,8,206
8,8,1,8,237
8,7,0,8,203
8,8,0,7,207
8,8,0,7,203
8,8,0,7,208
8,7,0,8,202
8,8,0,7,206
8,8,0,8,208
8,8,0,7,207
8,7,0,8,206
8,8,0,7,204
8,7,0,8,205
9,9,1,8,242
7,7,0,7,205
8,8,0,7,202
7,7,0,7,203
9,8,1,9,240
8,8,1,8,242
8,8,0,7,206
8,7,0,8,205
7,7,0,7,203
8,8,0,7,204
8,7,0,8,203
9,9,1,8,249
8,8,0,7,207
8,8,0,7,203
9,9,1,8,240
8,8,1,8,238
8,7,0,8,203
8,7,0,8,207
9,9,1,8,241
8,8,0,7,207
9,8,1,9,246
8,8,0,7,207
8,8,0,7,205
8,8,0,7,208
8,7,0,8,206
9,8,1,9,245
8,8,1,8,244
8,8,1,8,242
8,8,1,8,238
8,8,0,7,204
8,8,0,7,205
8,7,0,8,208
8,8,0,7,206
8,8,0,7,207
8,8,0,7,204
8,7,0,8,207
8,8,1,8,239
8,8,0,7,206
8,8,0,7,208
8,8,0,7,207
8,8,1,8,242
8,8,1,8,241
8,8,1,8,239
8,8,0,7,204
9,8,1,9,238
8,8,0,7,207
8,7,0,8,208
9,9,1,8,249
9,8,1,9,246
8,8,0,7,203
8,8,1,8,241
8,7,0,8,202
9,9,1,8,238
8,8,0,7,205
9,9,1,8,244
8,7,0,8,205
9,9,1,8,247
8,7,0,8,203
8,8,0,7,207
8,8,0,8,208
9,9,1,8,246
7,7,0,7,200
8,7,0,8,208
8,8,0,7,203
8,7,0,8,206
9,9,1,8,245
8,8,1,8,236
8,8,0,7,205
8,8,0,7,208
8,7,1,8,234
8,8,0,7,203
8,8,0,7,206
7,7,0,7,206
8,8,1,8,241
8,7,0,8,208
8,7,0,8,205
8,7,0,8,205
9,9,1,8,240
8,7,0,8,207
8,8,1,8,241
8,8,0,7,206
8,8,1,8,239
8,8,0,7,202
8,8,0,7,208
8,8,1,8,240
8,8,1,8,243
7,7,0,7,202
8,8,0,8,208
8,8,0,7,203
8,8,0,7,205
8,8,0,7,204
8,7,0,8,207
8,8,0,7,208
8,8,1,8,241
8,8,1,8,239
